strategy,asset,direction,combos,shp_def,shp_wfo,shp_rnd,tot_def,tot_wfo,tot_rnd,is_shp
macd,LINK,long,27,0.17536886109604705,0.22185510406075565,0.16970809882207888,-20.395443541633362,-11.957216047600273,-20.520459622894215,1.6426679427394995
macd,LINK,short,27,-0.8239173546502819,-0.7023755779141458,-0.5604117575909223,-82.87986007552102,-81.70803416208311,-74.57614204994938,0.8968946963539556
mean_reversion,BTC,long,36,0.30215035523074935,0.21675725685007044,0.40610689084528895,16.676893217748834,6.861078560010347,30.725171233422177,4.124395591527189
mean_reversion,BTC,short,36,-1.1321942565901713,-0.9699828303665174,-1.2375124446543107,-75.1734551156145,-68.88865940263264,-75.2296084594143,2.605475340556701
mean_reversion,ETH,long,36,-0.12517835031599425,0.7447460648721136,0.30638730191197416,-30.647666795171546,126.13768279170765,15.832073864207285,3.946470213057778
mean_reversion,ETH,short,36,-0.5672875774836708,-0.20611464109633462,-0.7183905551303308,-73.31595174822998,-45.80241407463747,-79.43082441042104,3.2596657113928065
mean_reversion,SOL,long,36,-0.43408885021908816,0.5117482704093189,0.6882593722886219,-65.59977197638386,57.098972338097866,122.87929630006897,3.8870643124609607
mean_reversion,SOL,short,36,-1.2993501811679922,-0.36660473032783014,-0.8879140848049988,-97.20245390095559,-67.84511659798198,-92.15147804789603,3.3630447525095954
mean_reversion,XRP,long,36,-0.49532885484771927,0.44981232083228706,-0.38195395428506973,-43.563875390863195,42.635850373195574,-37.88884018100085,3.362616093038769
mean_reversion,XRP,short,36,-0.8780144027673309,-0.9729257366189962,-0.7231516923087893,-89.85088232676371,-81.64998805291462,-85.59448438899705,3.4298680587918366
mean_reversion,DOGE,long,36,0.33947026064245545,0.06154246154218719,0.6236109136993094,13.13259322490934,-54.89699810807404,145.70720172349561,3.4492994974758493
mean_reversion,DOGE,short,36,-0.26523390760877835,-0.38223982783512606,-0.9091159471814491,-75.2195335337714,-72.33721967856866,-94.18724440397207,3.595140664300453
mean_reversion,ADA,long,36,0.16430754731848882,-0.4389590645386231,0.05585425154012991,-26.425701255958266,-73.08223286191031,-37.330223119717466,3.09489191228032
mean_reversion,ADA,short,36,-0.24847105416622495,-0.2733786511055963,-0.048378157885338,-65.11132984885593,-66.38075064275068,-48.65676761045612,3.6627210516625155
mean_reversion,AVAX,long,36,-0.3067008687099366,-0.0058975170899946095,-0.3649246028843732,-70.21563558429177,-61.229740656232345,-76.51120665293642,2.9730883653225906
mean_reversion,AVAX,short,36,-0.4703595792119865,-0.7518872301340094,-0.38513873996029846,-84.10962273891272,-88.72697419167872,-83.77771873493568,3.4453949053647936
mean_reversion,LINK,long,36,0.1980793994023964,0.5049247940166779,0.21376393428652965,-10.225079579506835,54.529884339103376,-6.027025868679026,3.905228153157983
mean_reversion,LINK,short,36,-0.5296849309341876,-0.31838014256126423,-0.48838989193209786,-81.03605183231956,-69.83876701822918,-77.5314457130338,3.244974653657413
momentum,BTC,long,16,0.8253061414632596,0.6388130726193776,0.5977940712968525,138.83295384386577,78.23877203056806,73.21423628832939,2.7361911889171435
momentum,BTC,short,16,-0.5708197608203301,-0.6213269982427491,-0.6585168122014421,-46.32632492017778,-52.68961581344952,-54.40543599275161,0.9433528088665044
momentum,ETH,long,16,0.1597305744734711,0.45856088305877085,0.19243600478106404,-12.275184243274662,43.97583997861292,-8.727910049802778,2.215640575792845
momentum,ETH,short,16,-0.6702838267499458,-0.10824664869025045,-0.6012802568872659,-65.14429217794577,-33.52272755265256,-64.44742328826399,1.3201217871090585
momentum,SOL,long,16,0.6823898337329147,0.6563318872854035,0.693561055371756,134.7502701672636,120.7296639785155,145.24081702179183,2.4259967746331865
momentum,SOL,short,16,-0.6704948763772731,-0.6410244934049816,-0.3652822062461741,-78.26045309886864,-80.3973195976718,-66.44405047149822,1.5419628133011671
